timestamps,load,wind_generation,solar_generation,spot_price
2019-12-20T21:00:00.0,372.05232819971013,29.381436444242187,-0.0,0.3438
2019-12-20T22:00:00.0,361.07045577829746,61.261459135540335,-0.0,0.32689999999999997
2019-12-20T23:00:00.0,347.36796107997577,65.33499517914579,-0.0,0.274
2019-12-21T00:00:00.0,334.2897953117842,65.79350492442406,-0.0,0.29079999999999995
2019-12-21T01:00:00.0,327.7516878649328,109.0397421106572,-0.0,0.2903
2019-12-21T02:00:00.0,338.91839574728004,62.15413628738523,-0.0,0.30829999999999996
2019-12-21T03:00:00.0,329.9641616874898,57.06580695633216,-0.0,0.31670000000000004
2019-12-21T04:00:00.0,333.7615183600731,97.4763196454515,-0.0,0.31260000000000004
2019-12-21T05:00:00.0,352.66818856979484,117.0905775284375,-0.0,0.33009999999999995
2019-12-21T06:00:00.0,361.7558116980092,114.95779382018728,-0.0,0.3393
2019-12-21T07:00:00.0,385.2323852738107,63.42907476573546,0.0,0.3469
2019-12-21T08:00:00.0,386.6135529270951,70.69575751263139,3.093195603468102,0.359
2019-12-21T09:00:00.0,371.6428903612343,57.80689765630716,13.181531310995817,0.36
2019-12-21T10:00:00.0,387.938536805752,51.15963318949701,29.676341576066353,0.36319999999999997
2019-12-21T11:00:00.0,365.97945268035386,42.84257406160473,19.34257303165777,0.36229999999999996
2019-12-21T12:00:00.0,360.07325407174324,19.305106583668366,15.560783424936435,0.3616
2019-12-21T13:00:00.0,372.4357163333424,51.32159360102376,12.567166208777492,0.3678
2019-12-21T14:00:00.0,385.7882387086582,74.90665242522952,0.5332078940552046,0.3743
2019-12-21T15:00:00.0,420.60813196715117,33.2706820232164,-0.0,0.38170000000000004
2019-12-21T16:00:00.0,442.38482685623416,28.08046249079429,-0.0,0.38289999999999996
2019-12-21T17:00:00.0,455.8030181040079,69.35910463523135,-0.0,0.3776
2019-12-21T18:00:00.0,411.07079442996246,44.4461008710315,-0.0,0.36920000000000003
2019-12-21T19:00:00.0,413.34074373660104,35.21514736005428,-0.0,0.359
2019-12-21T20:00:00.0,438.8023017770031,21.961420246919648,-0.0,0.3566
2019-12-21T21:00:00.0,423.11162480784424,0.0,-0.0,0.3511
2019-12-21T22:00:00.0,388.8363244393574,0.0,-0.0,0.342
2019-12-21T23:00:00.0,366.7778813407859,14.462696558507277,-0.0,0.33759999999999996
2019-12-22T00:00:00.0,343.1983650167873,11.81401836114016,-0.0,0.3361
2019-12-22T01:00:00.0,335.9359904767152,28.09864072999821,-0.0,0.33340000000000003
2019-12-22T02:00:00.0,333.9945186798109,11.524676861734417,-0.0,0.3318
2019-12-22T03:00:00.0,331.23822646286175,24.882635875517195,-0.0,0.3307999999999999
2019-12-22T04:00:00.0,356.4358804321005,95.20878806711147,-0.0,0.3261
2019-12-22T05:00:00.0,371.68104821176894,78.80109755463137,-0.0,0.33259999999999995
2019-12-22T06:00:00.0,375.4118344251869,35.381219194224066,-0.0,0.33770000000000006
2019-12-22T07:00:00.0,385.97921751450866,25.29191178066868,0.045729550607340436,0.35020000000000007
2019-12-22T08:00:00.0,407.26698056381105,30.505812982386622,3.1001669427358194,0.36219999999999997
2019-12-22T09:00:00.0,416.02938846484426,60.99561480762076,5.314542770167939,0.3715
2019-12-22T10:00:00.0,417.2056901401802,94.25712396459002,6.1529131770909125,0.376
2019-12-22T11:00:00.0,417.38831591678496,63.679502555344456,10.338218141173128,0.37539999999999996
2019-12-22T12:00:00.0,402.84388507295193,48.82596095684741,6.959518373732567,0.37079999999999996
2019-12-22T13:00:00.0,409.2936875162356,25.179371053781693,2.393177559790056,0.37329999999999997
2019-12-22T14:00:00.0,419.86614038067506,47.65156893878997,0.0,0.3765
2019-12-22T15:00:00.0,432.88440946188905,109.54867367981491,-0.0,0.38439999999999996
2019-12-22T16:00:00.0,467.36844681625297,196.75183922886794,-0.0,0.388
2019-12-22T17:00:00.0,463.5778275684411,167.44778128703302,0.0,0.38280000000000003
2019-12-22T18:00:00.0,440.00464626289687,197.07529533441124,0.0,0.374
